id,session_id,country_name,is_mobile,ui_element,created_at,measurement_category,timestamp,country_residency,ip_country,important_score,broker_timestamp,country_match,timestamp_within_tolerance
5730835,79942120,mexico,1,fmb broker list item link,2024-05-30 13:30:58,01fmybro/02notrel/03notrel,,,,,,True,False
5730854,79937110,netherlands,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 13:33:16,01compar/02brvsbr/03notrel,,,,,,True,False
5730855,79943078,pakistan,0,dynamic score top broker list row,2024-05-30 13:33:24,01counpg/02notrel/03notrel,,,,,,True,False
5730860,79903669,serbia,0,desktop-top5-box,2024-05-30 13:34:26,01safety/02isscam/03notrel,,,,,,True,False
5730862,79943353,ethiopia,1,dynamic score top broker list row,2024-05-30 13:34:35,01bestca/02notrel/03online,,,,,,True,False
5730864,79943353,ethiopia,1,dynamic score top broker list row,2024-05-30 13:34:58,01bestca/02notrel/03online,,,,,,True,False
5730866,79943489,united kingdom,0,dynamic score top broker list row,2024-05-30 13:35:20,01bestca/02notrel/03notrel,,,,,,True,False
5730867,79942672,germany,0,popularity-box-whole-row-link,2024-05-30 13:35:31,01bestca/02notrel/03online,,,,,,True,False
5730869,79943489,united kingdom,0,broker-name-link,2024-05-30 13:35:35,01bestca/02notrel/03notrel,,,,,,True,False
5730872,79943646,south africa,1,dynamic score top broker list row,2024-05-30 13:35:54,01bestca/02notrel/03online,,,,,,True,False
5730877,79944201,united states,0,desktop-top5-box,2024-05-30 13:37:09,01review/02notrel/03review,,,,,,True,False
5730878,79937110,netherlands,0,dynamic score top broker list row,2024-05-30 13:37:34,01bestca/02notrel/03online,,,,,,True,False
5730879,77754764,brazil,1,TableNameLinkClick,2024-05-30 13:37:43,01review/02notrel/03minbal,,,,,,True,False
5730880,79944416,germany,0,dynamic score top broker list row,2024-05-30 13:37:44,01counpg/02notrel/03notrel,,,,,,True,False
5730883,79944497,uzbekistan,0,broker-name-link,2024-05-30 13:37:58,01counpg/02notrel/03notrel,,,,,,True,False
5730887,79926170,austria,1,mobile-chapter-2-top5-box,2024-05-30 13:39:03,01cateme/02notrel/03notrel,,,,,,True,False
5730888,77828251,brazil,1,mobile-chapter-2-top5-box,2024-05-30 13:39:13,01safety/02isscam/03notrel,,,,,,True,False
5730890,79944870,north macedonia,0,dynamic score top broker list row,2024-05-30 13:39:36,01counpg/02notrel/03notrel,,,,,,True,False
5730891,79944769,germany,1,mobile-chapter-2-top5-box,2024-05-30 13:39:42,01safety/02isscam/03notrel,,,,,,True,False
5730901,69913601,philippines,1,popularity-box-whole-row-link,2024-05-30 13:41:26,01bestca/02notrel/03notrel,,,,,,True,False
5730903,79945670,united states,0,front-page-visit-broker-button,2024-05-30 13:41:55,01homepa/02notrel/03notrel,,,,,,True,False
5730910,79945356,cambodia,0,fmb broker list item link,2024-05-30 13:42:11,01fmybro/02notrel/03notrel,,,,,,True,False
5730914,79935600,japan,0,brokername-link,2024-05-30 13:42:31,01review/02notrel/03review,,,,,,True,False
5730915,79945513,france,1,dynamic score top broker list row,2024-05-30 13:42:36,01bestca/02notrel/03notrel,,,,,,True,False
5730924,79946421,vietnam,0,dynamic score top broker list row,2024-05-30 13:45:30,01review/02notrel/03altbro,,,,,,True,False
5730944,79947484,spain,1,top2-top-5-box-visit-broker-link-mobile,2024-05-30 13:48:36,01compar/02brvsbr/03notrel,,,,,,True,False
5730949,79947714,venezuela,1,dynamic score top broker list row,2024-05-30 13:49:12,01bestca/02notrel/03notrel,,,,,,True,False
5730957,79947886,france,0,top2-header,2024-05-30 13:49:52,01educat/02stocks/03buysto,,,,,,True,False
5730960,79947615,united states,0,desktop-top5-box,2024-05-30 13:50:30,01review/02notrel/03notrel,,,,,,True,False
5730961,79948084,germany,1,broker-name-link,2024-05-30 13:50:36,01cateme/02notrel/03notrel,,,,,,True,False
5730964,79948112,germany,1,mobile-chapter-2-top5-box,2024-05-30 13:50:58,01safety/02isscam/03notrel,,,,,,True,False
5730974,78637344,india,0,desktop-top5-box,2024-05-30 13:53:14,01safety/02isscam/03notrel,,,,,,True,False
5730975,79947467,brazil,0,fmb broker list item link,2024-05-30 13:53:29,01fmybro/02notrel/03notrel,,,,,,True,False
5730983,79949250,belgium,0,broker-name-link,2024-05-30 13:55:58,01bestca/02notrel/03online,,,,,,True,False
5730986,79949806,spain,0,dynamic score top broker list row,2024-05-30 13:56:39,01counpg/02notrel/03notrel,,,,,,True,False
5730987,79949684,indonesia,1,broker-name-link,2024-05-30 13:56:40,01educat/02stocks/03buysto,,,,,,True,False
5731001,79950569,france,0,desktop-top5-box,2024-05-30 13:59:49,01review/02notrel/03review,,,,,,True,False
5731002,79947726,netherlands,0,broker-name-link,2024-05-30 13:59:52,01bestca/02notrel/03notrel,,,,,,True,False
5731003,79939761,germany,0,fmb broker list item link,2024-05-30 13:59:59,01fmybro/02notrel/03notrel,,,,,,True,False
5731006,79945477,romania,1,broker-chapter-2/summary,2024-05-30 14:00:19,01bestca/02notrel/03notrel,,,,,,True,False
5731015,79950938,brazil,0,broker-name-link,2024-05-30 14:01:02,01counpg/02notrel/03notrel,,,,,,True,False
5731016,79950783,norway,1,mobile-chapter-2-top5-box,2024-05-30 14:01:02,01safety/02isscam/03notrel,,,,,,True,False
5731017,79951025,united states,1,dynamic score top broker list row,2024-05-30 14:01:10,01counpg/02notrel/03notrel,,,,,,True,False
5731018,79950945,united arab emirates,0,dynamic score top broker list row,2024-05-30 14:01:10,01bestca/02notrel/03online,,,,,,True,False
5731023,78369465,spain,1,fmb broker list item link,2024-05-30 14:01:38,01fmybro/02notrel/03notrel,,,,,,True,False
5731024,79950871,bangladesh,1,mobile-chapter-2-top5-box,2024-05-30 14:01:43,01safety/02isscam/03notrel,,,,,,True,False
5731026,79951165,united kingdom,0,desktop-top5-box,2024-05-30 14:01:55,01review/02notrel/03feeees,,,,,,True,False
5731028,79951000,netherlands,0,fmb broker list item link,2024-05-30 14:02:09,01fmybro/02notrel/03notrel,,,,,,True,False
5731034,79951165,united kingdom,0,broker-listpage-visit-broker-button,2024-05-30 14:02:18,01review/02notrel/03notrel,,,,,,True,False
5731038,79951394,saudi arabia,1,popularity-box-whole-row-link,2024-05-30 14:02:43,01counpg/02notrel/03notrel,,,,,,True,False
5731043,79951488,croatia,1,mobile-chapter-2-top5-box,2024-05-30 14:03:53,01safety/02isscam/03notrel,,,,,,True,False
5731047,79948788,spain,0,dynamic score top broker list row,2024-05-30 14:04:23,01bestca/02notrel/03notrel,,,,,,True,False
5731050,79951771,mozambique,0,dynamic score top broker list row,2024-05-30 14:05:24,01bestca/02notrel/03online,,,,,,True,False
5731051,79952155,france,1,dynamic score top broker list row,2024-05-30 14:05:27,01bestca/02notrel/03notrel,,,,,,True,False
5731052,79949548,ukraine,0,fmb broker list item link,2024-05-30 14:05:28,01fmybro/02notrel/03notrel,,,,,,True,False
5731056,79924457,cote d'ivoire,0,dynamic score top broker list row,2024-05-30 14:05:59,01bestca/02notrel/03notrel,,,,,,True,False
5731059,79951688,hong kong,0,desktop-top5-box,2024-05-30 14:06:21,01review/02notrel/03notrel,,,,,,True,False
5731062,79952354,thailand,0,popularity-box-whole-row-link,2024-05-30 14:07:00,01cateme/02notrel/03notrel,,,,,,True,False
5731065,79952354,thailand,0,geo-alternatives-button,2024-05-30 14:07:27,01cateme/02notrel/03notrel,,,,,,True,False
5731071,79952970,united kingdom,1,broker-name-link,2024-05-30 14:08:54,01cateme/02notrel/03notrel,,,,,,True,False
5731072,79953012,ecuador,0,dynamic score top broker list row,2024-05-30 14:08:55,01bestca/02notrel/03online,,,,,,True,False
5731074,78856163,bangladesh,1,mobile-chapter-2-top5-box,2024-05-30 14:09:10,01safety/02isscam/03notrel,,,,,,True,False
5731075,79952630,turkey,0,dynamic score top broker list row,2024-05-30 14:09:12,01bestca/02notrel/03discou,,,,,,True,False
5731087,79953538,united kingdom,1,fmb broker list item link,2024-05-30 14:11:12,01fmybro/02notrel/03notrel,,,,,,True,False
5731088,79953749,united states,1,fmb broker list item link,2024-05-30 14:11:12,01fmybro/02notrel/03notrel,,,,,,True,False
5731089,79953538,united kingdom,1,fmb broker list item link,2024-05-30 14:11:14,01fmybro/02notrel/03notrel,,,,,,True,False
5731090,79953538,united kingdom,1,fmb broker list item link,2024-05-30 14:11:15,01fmybro/02notrel/03notrel,,,,,,True,False
5731104,79953857,japan,0,broker-name-link,2024-05-30 14:12:37,01educat/02stocks/03buysto,,,,,,True,False
5731109,79951771,mozambique,0,dynamic score top broker list row,2024-05-30 14:13:09,01bestca/02notrel/03online,,,,,,True,False
5731114,79954255,canada,0,dynamic score top broker list row,2024-05-30 14:13:45,01cateme/02notrel/03notrel,,,,,,True,False
5731115,79954139,indonesia,0,dynamic score top broker list row,2024-05-30 14:13:46,01bestca/02notrel/03notrel,,,,,,True,False
5731118,79954567,united states,0,dynamic score top broker list row,2024-05-30 14:14:58,01review/02notrel/03altbro,,,,,,True,False
5731119,79954357,vietnam,0,dynamic score top broker list row,2024-05-30 14:15:07,01cateme/02notrel/03notrel,,,,,,True,False
5731121,79954815,united states,1,dynamic score top broker list row,2024-05-30 14:15:31,01bestca/02notrel/03notrel,,,,,,True,False
5731122,78893796,greece,1,bottom-ribbon,2024-05-30 14:15:51,01compar/02brvsbr/03notrel,,,,,,True,False
5731126,79954888,denmark,1,mobile-chapter-2-top5-box,2024-05-30 14:16:29,01safety/02isscam/03notrel,,,,,,True,False
5731127,79688208,saudi arabia,0,fmb broker list item link,2024-05-30 14:16:37,01fmybro/02notrel/03notrel,,,,,,True,False
5731130,79951771,mozambique,0,dynamic score top broker list row,2024-05-30 14:16:51,01bestca/02notrel/03online,,,,,,True,False
5731132,79954968,spain,1,mobile-chapter-2-top5-box,2024-05-30 14:17:14,01safety/02isscam/03notrel,,,,,,True,False
5731134,79669243,czechia,1,dynamic score top broker list row,2024-05-30 14:17:27,01bestca/02notrel/03online,,,,,,True,False
5731138,77643138,sweden,0,cb broker cards broker link,2024-05-30 14:17:38,01compar/02notrel/03notrel,,,,,,True,False
5731139,79954139,indonesia,0,fmb broker list item link,2024-05-30 14:17:43,01fmybro/02notrel/03notrel,,,,,,True,False
5731140,79955169,indonesia,1,fmb broker list item link,2024-05-30 14:17:49,01fmybro/02notrel/03notrel,,,,,,True,False
5731145,79955668,mauritius,0,dynamic score top broker list row,2024-05-30 14:18:44,01counpg/02notrel/03notrel,,,,,,True,False
5731150,79955892,india,1,mobile-chapter-2-top5-box,2024-05-30 14:20:08,01safety/02isscam/03notrel,,,,,,True,False
5731155,79956185,south africa,1,dynamic score top broker list row,2024-05-30 14:20:50,01review/02notrel/03altbro,,,,,,True,False
5731160,79956208,germany,1,mobile-chapter-2-top5-box,2024-05-30 14:21:31,01safety/02isscam/03notrel,,,,,,True,False
5731161,79956263,pakistan,0,fmb broker list item link,2024-05-30 14:21:34,01fmybro/02notrel/03notrel,,,,,,True,False
5731162,79638313,colombia,0,dynamic score top broker list row,2024-05-30 14:21:42,01bestca/02notrel/03notrel,,,,,,True,False
5731169,79938084,bangladesh,0,fmb broker list item link,2024-05-30 14:22:30,01fmybro/02notrel/03notrel,,,,,,True,False
5731178,79956979,azerbaijan,1,bottom-ribbon,2024-05-30 14:24:03,01review/02notrel/03beginn,,,,,,True,False
5731187,79957080,germany,1,dynamic score top broker list row,2024-05-30 14:24:46,01bestca/02notrel/03online,,,,,,True,False
5731195,79957144,portugal,0,fmb broker list item link,2024-05-30 14:25:14,01fmybro/02notrel/03notrel,,,,,,True,False
5731201,79957237,uzbekistan,0,broker-name-link,2024-05-30 14:25:37,01bestca/02notrel/03notrel,,,,,,True,False
5731205,79955732,switzerland,0,chapter-ao-button/first-chapter,2024-05-30 14:26:05,01review/02notrel/03withdr,,,,,,True,False
5731212,79957648,pakistan,1,dynamic score top broker list row,2024-05-30 14:26:59,01bestca/02notrel/03notrel,,,,,,True,False
5731216,79957803,bosnia and herz.,0,desktop-top5-box,2024-05-30 14:27:38,01safety/02isscam/03notrel,,,,,,True,False
5731220,79953580,australia,1,broker-name-link,2024-05-30 14:28:22,01cateme/02notrel/03notrel,,,,,,True,False
5731228,79957504,nicaragua,0,card-list-fee-calc-VB-button,2024-05-30 14:31:22,01cateme/02notrel/03notrel,,,,,,True,False
5731229,79891440,slovenia,0,broker-name-link,2024-05-30 14:31:28,01bestca/02notrel/03notrel,,,,,,True,False
5731230,79958733,france,0,broker-name-link,2024-05-30 14:31:29,01cateme/02notrel/03notrel,,,,,,True,False
5731232,78639550,italy,1,mobile-chapter-2-top5-box,2024-05-30 14:31:38,01safety/02isscam/03notrel,,,,,,True,False
5731233,79958878,united states,0,dynamic score top broker list row,2024-05-30 14:32:06,01review/02notrel/03altbro,,,,,,True,False
5731234,79957611,greece,0,broker-chapter-1/summary,2024-05-30 14:32:11,01bestca/02notrel/03notrel,,,,,,True,False
5731242,79951286,united kingdom,1,cb broker cards visit broker button,2024-05-30 14:32:40,01compar/02notrel/03notrel,,,,,,True,False
5731243,79957252,slovakia,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 14:33:04,01compar/02brvsbr/03notrel,,,,,,True,False
5731244,79959004,germany,0,broker-name-link,2024-05-30 14:33:10,01bestca/02notrel/03notrel,,,,,,True,False
5731247,73832639,netherlands,0,desktop-top5-box,2024-05-30 14:33:51,01cateme/02notrel/03notrel,,,,,,True,False
5731248,79959358,bulgaria,1,dynamic score top broker list row,2024-05-30 14:34:01,01bestca/02notrel/03online,,,,,,True,False
5731249,79937081,united kingdom,1,cb broker cards broker link,2024-05-30 14:34:45,01compar/02notrel/03notrel,,,,,,True,False
5731251,79937081,united kingdom,1,cb broker cards visit broker button,2024-05-30 14:34:50,01compar/02notrel/03notrel,,,,,,True,False
5731253,73832639,netherlands,0,bottom-ribbon,2024-05-30 14:35:03,01review/02notrel/03review,,,,,,True,False
5731258,79959691,united states,0,broker-name-link,2024-05-30 14:35:52,01counpg/02notrel/03notrel,,,,,,True,False
5731261,79952788,poland,1,dynamic score top broker list row,2024-05-30 14:36:09,01bestca/02notrel/03online,,,,,,True,False
5731263,79951286,united kingdom,1,mobile-chapter-2-top5-box,2024-05-30 14:36:12,01safety/02isscam/03notrel,,,,,,True,False
5731265,79959967,lebanon,0,dynamic score top broker list row,2024-05-30 14:36:27,01counpg/02notrel/03notrel,,,,,,True,False
5731277,79960340,belgium,0,desktop-top5-box,2024-05-30 14:38:19,01review/02notrel/03notrel,,,,,,True,False
5731278,79241342,algeria,1,cb broker cards visit broker button,2024-05-30 14:38:20,01compar/02notrel/03notrel,,,,,,True,False
5731287,79960361,serbia,1,mobile-chapter-2-top5-box,2024-05-30 14:39:45,01safety/02isscam/03notrel,,,,,,True,False
5731289,79960672,belgium,1,dynamic score top broker list row,2024-05-30 14:39:52,01bestca/02notrel/03online,,,,,,True,False
5731291,79960632,germany,1,mobile-chapter-2-top5-box,2024-05-30 14:39:54,01safety/02isscam/03notrel,,,,,,True,False
5731292,79960672,belgium,1,dynamic score top broker list row,2024-05-30 14:40:06,01bestca/02notrel/03online,,,,,,True,False
5731299,79960558,spain,1,dynamic score top broker list row,2024-05-30 14:40:38,01bestca/02notrel/03online,,,,,,True,False
5731300,79959456,germany,0,popularity-box-whole-row-link,2024-05-30 14:40:46,01bestca/02notrel/03notrel,,,,,,True,False
5731302,79961223,united kingdom,1,mobile-chapter-2-top5-box,2024-05-30 14:41:12,01review/02notrel/03notrel,,,,,,True,False
5731304,79961222,uganda,1,dynamic score top broker list row,2024-05-30 14:41:18,01counpg/02notrel/03notrel,,,,,,True,False
5731306,79696450,united states,1,dynamic score top broker list row,2024-05-30 14:41:48,01bestca/02notrel/03notrel,,,,,,True,False
5731308,79961034,bhutan,1,broker-name-link,2024-05-30 14:41:53,01counpg/02notrel/03notrel,,,,,,True,False
5731314,79960836,france,0,desktop-top5-box,2024-05-30 14:42:15,01review/02notrel/03review,,,,,,True,False
5731315,79406139,bulgaria,1,interactive-param-table-name-link,2024-05-30 14:42:17,01bestca/02notrel/03notrel,,,,,,True,False
5731316,79961310,india,1,mobile-chapter-2-top5-box,2024-05-30 14:42:19,01bestca/02notrel/03online,,,,,,True,False
5731317,79961448,italy,0,desktop-top5-box,2024-05-30 14:42:24,01safety/02isscam/03notrel,,,,,,True,False
5731319,79961592,france,0,dynamic score top broker list row,2024-05-30 14:42:32,01bestca/02notrel/03online,,,,,,True,False
5731326,79961655,uzbekistan,0,dynamic score top broker list row,2024-05-30 14:42:57,01bestca/02notrel/03online,,,,,,True,False
5731328,79961374,slovakia,0,cb broker cards visit broker button,2024-05-30 14:43:11,01compar/02notrel/03notrel,,,,,,True,False
5731335,78075809,poland,0,desktop-top5-box,2024-05-30 14:44:01,01review/02notrel/03notrel,,,,,,True,False
5731339,78932836,portugal,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 14:44:25,01compar/02brvsbr/03notrel,,,,,,True,False
5731344,79960000,belgium,0,desktop-top5-box,2024-05-30 14:44:53,01bestca/02notrel/03online,,,,,,True,False
5731355,79923549,uganda,0,dynamic score top broker list row,2024-05-30 14:46:43,01bestca/02notrel/03online,,,,,,True,False
5731362,79955476,united states,1,dynamic score top broker list row,2024-05-30 14:47:56,01bestca/02notrel/03notrel,,,,,,True,False
5731364,79962922,united states,0,dynamic score top broker list row,2024-05-30 14:48:14,01bestca/02notrel/03notrel,,,,,,True,False
5731367,79562263,bulgaria,0,dynamic score top broker list row,2024-05-30 14:48:29,01bestca/02notrel/03online,,,,,,True,False
5731371,79962342,france,0,desktop-top5-box,2024-05-30 14:49:02,01review/02notrel/03review,,,,,,True,False
5731384,79963660,poland,0,broker-listpage-visit-broker-button,2024-05-30 14:50:31,01review/02notrel/03notrel,,,,,,True,False
5731387,79963475,united states,1,broker-name-link,2024-05-30 14:50:48,01bestca/02forexx/03notrel,,,,,,True,False
5731391,79963595,cyprus,1,dynamic score top broker list row,2024-05-30 14:51:10,01bestca/02notrel/03notrel,,,,,,True,False
5731401,79813223,germany,1,dynamic score top broker list row,2024-05-30 14:52:14,01bestca/02notrel/03notrel,,,,,,True,False
5731403,79844002,netherlands,0,broker-name-link,2024-05-30 14:52:41,01bestca/02notrel/03online,,,,,,True,False
